EventFirm_ISIN,EventFirm_Name,EventDate,PeerFirm_ISIN,PeerFirm_Name,Peer_EventDate,Year,RBICS_PrimaryCode_shared,EventFirm_CAR_shortterm_ownEvent,Peer_CAR_shortterm_ownEvent,Peer_CAR_shortterm_relative_to_EventFirmEvent,SameInputRisk_Proxy,Notes
CH0012032048,ROCHE HOLDING AG ,2022-02-03,CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,2021,3430,"-0,0217201814325076","-0,0270922614857671",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2022-02-03,CH1276028821,SANTHERA PHARMA ,2022-03-11,2021,3430,"-0,0217201814325076","0,0950395106105885",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2022-02-03,IT0004147952,NEWRON PHARMA ,2022-03-16,2021,3430,"-0,0217201814325076","0,0106488411759799",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2022-02-03,NL0011832936,COSMO PHARMA ,2022-03-31,2021,3430,"-0,0217201814325076","0,00403196443270806",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2022-02-03,CH0011432447,BASILEA PHARMACEUTIC ,2022-02-15,2021,3430,"-0,0260521372727845","-0,0503739956335353",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2022-02-03,CH0012032048,ROCHE HOLDING AG ,2022-02-03,2021,3430,"-0,0260521372727845","-0,0217201814325076",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2022-02-03,CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,2021,3430,"-0,0260521372727845","-0,0270922614857671",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2022-02-03,CH1276028821,SANTHERA PHARMA ,2022-03-11,2021,3430,"-0,0260521372727845","0,0950395106105885",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2022-02-03,IT0004147952,NEWRON PHARMA ,2022-03-16,2021,3430,"-0,0260521372727845","0,0106488411759799",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2022-02-03,NL0011832936,COSMO PHARMA ,2022-03-31,2021,3430,"-0,0260521372727845","0,00403196443270806",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,CH0011432447,BASILEA PHARMACEUTIC ,2022-02-15,2021,3430,"-0,0270922614857671","-0,0503739956335353",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,CH0012032048,ROCHE HOLDING AG ,2022-02-03,2021,3430,"-0,0270922614857671","-0,0217201814325076",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,CH0012032113,ROCHE HOLDING AG ,2022-02-03,2021,3430,"-0,0270922614857671","-0,0260521372727845",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,CH1276028821,SANTHERA PHARMA ,2022-03-11,2021,3430,"-0,0270922614857671","0,0950395106105885",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,IT0004147952,NEWRON PHARMA ,2022-03-16,2021,3430,"-0,0270922614857671","0,0106488411759799",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,NL0011832936,COSMO PHARMA ,2022-03-31,2021,3430,"-0,0270922614857671","0,00403196443270806",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2022-03-11,CH0011432447,BASILEA PHARMACEUTIC ,2022-02-15,2021,3430,"0,0950395106105885","-0,0503739956335353",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2022-03-11,CH0012032048,ROCHE HOLDING AG ,2022-02-03,2021,3430,"0,0950395106105885","-0,0217201814325076",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2022-03-11,CH0012032113,ROCHE HOLDING AG ,2022-02-03,2021,3430,"0,0950395106105885","-0,0260521372727845",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2022-03-11,CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,2021,3430,"0,0950395106105885","-0,0270922614857671",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2022-03-11,IT0004147952,NEWRON PHARMA ,2022-03-16,2021,3430,"0,0950395106105885","0,0106488411759799",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2022-03-11,NL0011832936,COSMO PHARMA ,2022-03-31,2021,3430,"0,0950395106105885","0,00403196443270806",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2022-03-16,CH0011432447,BASILEA PHARMACEUTIC ,2022-02-15,2021,3430,"0,0106488411759799","-0,0503739956335353",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2022-03-16,CH0012032048,ROCHE HOLDING AG ,2022-02-03,2021,3430,"0,0106488411759799","-0,0217201814325076",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2022-03-16,CH0012032113,ROCHE HOLDING AG ,2022-02-03,2021,3430,"0,0106488411759799","-0,0260521372727845",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2022-03-16,CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,2021,3430,"0,0106488411759799","-0,0270922614857671",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2022-03-16,CH1276028821,SANTHERA PHARMA ,2022-03-11,2021,3430,"0,0106488411759799","0,0950395106105885",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2022-03-16,NL0011832936,COSMO PHARMA ,2022-03-31,2021,3430,"0,0106488411759799","0,00403196443270806",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2022-03-31,CH0011432447,BASILEA PHARMACEUTIC ,2022-02-15,2021,3430,"0,00403196443270806","-0,0503739956335353",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2022-03-31,CH0012032048,ROCHE HOLDING AG ,2022-02-03,2021,3430,"0,00403196443270806","-0,0217201814325076",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2022-03-31,CH0012032113,ROCHE HOLDING AG ,2022-02-03,2021,3430,"0,00403196443270806","-0,0260521372727845",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2022-03-31,CH0029850754,ADDEX THERAPEUTICS ,2022-03-10,2021,3430,"0,00403196443270806","-0,0270922614857671",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2022-03-31,CH1276028821,SANTHERA PHARMA ,2022-03-11,2021,3430,"0,00403196443270806","0,0950395106105885",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2022-03-31,IT0004147952,NEWRON PHARMA ,2022-03-16,2021,3430,"0,00403196443270806","0,0106488411759799",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,CH0012032048,ROCHE HOLDING AG ,2023-02-02,2022,3430,"0,0789031418270867","-0,00199818029071877",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,CH0012032113,ROCHE HOLDING AG ,2023-02-02,2022,3430,"0,0789031418270867","-0,0200883371203516",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,2022,3430,"0,0789031418270867","-0,118388739297482",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,CH1276028821,SANTHERA PHARMA ,2023-04-27,2022,3430,"0,0789031418270867","-0,0152291800007207",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,IT0004147952,NEWRON PHARMA ,2023-03-14,2022,3430,"0,0789031418270867","0,0474919379009997",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,NL0011832936,COSMO PHARMA ,2023-03-23,2022,3430,"0,0789031418270867","0,0152639743215899",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2023-02-02,CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,2022,3430,"-0,00199818029071877","0,0789031418270867",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2023-02-02,CH0012032113,ROCHE HOLDING AG ,2023-02-02,2022,3430,"-0,00199818029071877","-0,0200883371203516",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2023-02-02,CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,2022,3430,"-0,00199818029071877","-0,118388739297482",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2023-02-02,CH1276028821,SANTHERA PHARMA ,2023-04-27,2022,3430,"-0,00199818029071877","-0,0152291800007207",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2023-02-02,IT0004147952,NEWRON PHARMA ,2023-03-14,2022,3430,"-0,00199818029071877","0,0474919379009997",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032048,ROCHE HOLDING AG ,2023-02-02,NL0011832936,COSMO PHARMA ,2023-03-23,2022,3430,"-0,00199818029071877","0,0152639743215899",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2023-02-02,CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,2022,3430,"-0,0200883371203516","0,0789031418270867",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2023-02-02,CH0012032048,ROCHE HOLDING AG ,2023-02-02,2022,3430,"-0,0200883371203516","-0,00199818029071877",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2023-02-02,CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,2022,3430,"-0,0200883371203516","-0,118388739297482",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2023-02-02,CH1276028821,SANTHERA PHARMA ,2023-04-27,2022,3430,"-0,0200883371203516","-0,0152291800007207",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2023-02-02,IT0004147952,NEWRON PHARMA ,2023-03-14,2022,3430,"-0,0200883371203516","0,0474919379009997",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012032113,ROCHE HOLDING AG ,2023-02-02,NL0011832936,COSMO PHARMA ,2023-03-23,2022,3430,"-0,0200883371203516","0,0152639743215899",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,2022,3430,"-0,118388739297482","0,0789031418270867",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,CH0012032048,ROCHE HOLDING AG ,2023-02-02,2022,3430,"-0,118388739297482","-0,00199818029071877",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,CH0012032113,ROCHE HOLDING AG ,2023-02-02,2022,3430,"-0,118388739297482","-0,0200883371203516",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,CH1276028821,SANTHERA PHARMA ,2023-04-27,2022,3430,"-0,118388739297482","-0,0152291800007207",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,IT0004147952,NEWRON PHARMA ,2023-03-14,2022,3430,"-0,118388739297482","0,0474919379009997",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,NL0011832936,COSMO PHARMA ,2023-03-23,2022,3430,"-0,118388739297482","0,0152639743215899",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2023-04-27,CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,2022,3430,"-0,0152291800007207","0,0789031418270867",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2023-04-27,CH0012032048,ROCHE HOLDING AG ,2023-02-02,2022,3430,"-0,0152291800007207","-0,00199818029071877",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2023-04-27,CH0012032113,ROCHE HOLDING AG ,2023-02-02,2022,3430,"-0,0152291800007207","-0,0200883371203516",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2023-04-27,CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,2022,3430,"-0,0152291800007207","-0,118388739297482",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2023-04-27,IT0004147952,NEWRON PHARMA ,2023-03-14,2022,3430,"-0,0152291800007207","0,0474919379009997",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276028821,SANTHERA PHARMA ,2023-04-27,NL0011832936,COSMO PHARMA ,2023-03-23,2022,3430,"-0,0152291800007207","0,0152639743215899",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2023-03-14,CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,2022,3430,"0,0474919379009997","0,0789031418270867",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2023-03-14,CH0012032048,ROCHE HOLDING AG ,2023-02-02,2022,3430,"0,0474919379009997","-0,00199818029071877",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2023-03-14,CH0012032113,ROCHE HOLDING AG ,2023-02-02,2022,3430,"0,0474919379009997","-0,0200883371203516",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2023-03-14,CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,2022,3430,"0,0474919379009997","-0,118388739297482",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2023-03-14,CH1276028821,SANTHERA PHARMA ,2023-04-27,2022,3430,"0,0474919379009997","-0,0152291800007207",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
IT0004147952,NEWRON PHARMA ,2023-03-14,NL0011832936,COSMO PHARMA ,2023-03-23,2022,3430,"0,0474919379009997","0,0152639743215899",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2023-03-23,CH0011432447,BASILEA PHARMACEUTIC ,2023-02-14,2022,3430,"0,0152639743215899","0,0789031418270867",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2023-03-23,CH0012032048,ROCHE HOLDING AG ,2023-02-02,2022,3430,"0,0152639743215899","-0,00199818029071877",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2023-03-23,CH0012032113,ROCHE HOLDING AG ,2023-02-02,2022,3430,"0,0152639743215899","-0,0200883371203516",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2023-03-23,CH0029850754,ADDEX THERAPEUTICS ,2023-03-30,2022,3430,"0,0152639743215899","-0,118388739297482",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2023-03-23,CH1276028821,SANTHERA PHARMA ,2023-04-27,2022,3430,"0,0152639743215899","-0,0152291800007207",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0011832936,COSMO PHARMA ,2023-03-23,IT0004147952,NEWRON PHARMA ,2023-03-14,2022,3430,"0,0152639743215899","0,0474919379009997",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2024-02-13,CH0012032048,ROCHE HOLDING AG ,2024-02-01,2023,3430,"0,128833180749637","-0,0537167598784833",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2024-02-13,CH0012032113,ROCHE HOLDING AG ,2024-02-01,2023,3430,"0,128833180749637","-0,0622385999537182",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011432447,BASILEA PHARMACEUTIC ,2024-02-13,CH0029850754,ADDEX THERAPEUTICS ,2024-04-18,2023,3430,"0,128833180749637","-0,230927669560822",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
